year,month,day,boats,anglers,derby,catch_area_code,location_code,location_name,chinook_ad_ret,chinook_um_ret,chinook_ud_ret,chinook_un_ret,chinook_ad_rel,chinook_um_rel,chinook_ud_rel,chinook_un_rel,coho_ad_ret,coho_um_ret,coho_ud_ret,coho_un_ret,coho_ad_rel,coho_um_rel,coho_ud_rel,coho_un_rel,pink_ret,pink_rel,chum_ret,chum_rel,sockeye_ret,sockeye_rel
2017,9,9,10,12,None,11,1173,Point Defiance Boathouse,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,4,6,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,2,3,None,12,1143,Misery Point Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,5,7,None,13,1019,Boston Harbor Ramp/Marina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,6,12,None,13,1126,Luhr Beach Ramp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,1,2,None,13,1173,Point Defiance Boathouse,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,6,11,None,13,1279,Zittels Marina,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,6,13,None,15,1159,Olson's Resort,0,0,0,0,0,0,0,0,8,1,0,0,0,19,0,0,0,0,0,0,0,0
2017,9,9,6,18,None,15,1263,Van Ripers Resort,0,0,0,0,0,0,0,0,4,0,0,0,1,24,0,0,0,0,0,0,0,0
2017,9,9,2,5,None,28,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,1,2,None,28,1268,Washington Park Launch Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,1,2,None,30,1143,Misery Point Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,9,1,2,None,81,1041,Coronet Bay Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,1,1,None,5,1159,Olson's Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,21,50,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,3,9,0,0,0,0,0,3,0,0,0,0,0,1,0,11,1,0,0,0,0,0
2017,9,10,2,4,None,7,1018,Blaine Ramp,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,29,68,None,7,1041,Coronet Bay Public Ramp,4,12,0,0,13,0,0,0,1,0,0,0,6,5,0,8,6,0,0,0,0,0
2017,9,10,2,4,None,7,1207,"Roche Harbor Moorage and Ramp, San Juan Is",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,10,17,34,None,7,1268,Washington Park Launch Ramp,1,5,0,0,0,3,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0
2017,9,10,31,66,None,10,1006,Armeni Public Ramp,0,0,0,0,6,4,0,0,48,1,0,0,6,12,0,4,1,0,0,0,0,0
2017,9,10,47,116,None,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,0,1,0,1,69,0,0,0,6,21,0,8,1,0,0,0,0,0
2017,9,10,1,3,None,10,1202,Redondo Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,98,208,None,10,1227,Shilshole Public Ramp,1,0,0,0,4,4,0,14,162,1,0,0,75,61,0,91,2,0,0,0,0,0
2017,9,10,30,64,None,10,1434,Kingston Public Ramp,0,1,0,0,18,0,0,74,38,0,0,0,27,10,0,96,0,0,0,0,0,0
2017,9,10,7,14,None,11,1006,Armeni Public Ramp,1,0,0,0,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,30,63,None,11,1174,Point Defiance Public Ramp,1,0,0,0,18,8,0,0,8,2,0,0,3,1,0,1,0,0,0,0,0,0
2017,9,10,36,72,None,11,1202,Redondo Ramp,0,1,0,0,14,12,0,39,13,5,0,0,4,5,0,24,3,0,0,0,0,0
2017,9,10,5,8,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,10,3,1,0,0,0,0,0,3,0,0,0,0,0,0
2017,9,10,3,5,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
2017,9,10,27,52,None,12,1198,Quilcene Bay Ramp,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,10,2,3,None,13,1019,Boston Harbor Ramp/Marina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,9,10,4,10,None,13,1126,Luhr Beach Ramp,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,2,4,None,13,1174,Point Defiance Public Ramp,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,10,4,8,None,13,1279,Zittels Marina,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,2,3,None,13,1574,Narrows Marina (Boathouse and Rental) (Private),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,6,14,None,15,1159,Olson's Resort,0,1,0,0,0,0,0,0,12,4,0,0,0,18,0,0,0,0,0,0,0,0
2017,9,10,8,21,None,15,1263,Van Ripers Resort,0,2,0,0,0,0,0,0,9,0,0,0,0,47,0,0,0,0,0,0,0,0
2017,9,10,1,1,None,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2017,9,10,1,2,None,28,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,1,2,None,4B,1159,Olson's Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,10,12,24,None,83D,1126,Luhr Beach Ramp,18,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2017,9,11,5,9,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,2,4,None,7,1018,Blaine Ramp,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,4,7,None,7,1041,Coronet Bay Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,16,30,None,7,1268,Washington Park Launch Ramp,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2017,9,11,3,6,None,7,1807,Shipyard Cove Marina & Ramp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2017,9,11,6,8,None,10,1055,Edmonds Boat Basin (Public Sling),0,0,0,0,0,1,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0
2017,9,11,1,3,None,10,1174,Point Defiance Public Ramp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,23,27,None,11,1173,Point Defiance Boathouse,4,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,9,11,15,30,None,11,1174,Point Defiance Public Ramp,0,0,0,0,8,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,9,11,6,6,None,11,1202,Redondo Ramp,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,9,11,4,7,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,7,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,4,9,None,12,1198,Quilcene Bay Ramp,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,4,5,None,13,1019,Boston Harbor Ramp/Marina,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,1,2,None,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,1,2,None,13,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,11,2,3,None,13,1174,Point Defiance Public Ramp,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,9,12,7,11,None,13,1126,Luhr Beach Ramp,7,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,13,2,4,None,5,1263,Van Ripers Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,13,15,22,None,10,1006,Armeni Public Ramp,0,0,0,0,1,0,0,0,29,0,0,0,1,4,0,0,0,0,0,0,0,0
2017,9,13,5,9,None,10,1055,Edmonds Boat Basin (Public Sling),0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0
2017,9,13,2,5,None,10,1210,Salsbury County Park Ramp,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,13,2,3,None,12,1210,Salsbury County Park Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,13,1,1,None,13,1019,Boston Harbor Ramp/Marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,13,5,7,None,15,1159,Olson's Resort,0,0,0,0,5,0,0,0,12,1,0,0,0,34,0,0,0,0,0,0,0,0
2017,9,13,8,21,None,15,1263,Van Ripers Resort,0,0,0,0,0,0,0,0,26,1,0,0,1,60,0,0,0,0,0,0,0,0
2017,9,13,1,1,None,30,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,14,13,24,None,10,1006,Armeni Public Ramp,0,0,0,0,2,2,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,9,14,12,26,None,10,1055,Edmonds Boat Basin (Public Sling),0,0,0,0,0,0,0,2,25,0,0,0,1,10,0,14,0,0,0,0,0,0
2017,9,14,3,7,None,11,1006,Armeni Public Ramp,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,14,14,24,None,11,1202,Redondo Ramp,0,0,0,0,18,7,0,0,14,0,0,0,3,1,0,0,0,0,0,0,0,0
2017,9,14,3,5,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,14,2,2,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,14,1,2,None,12,1261,Union Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,14,4,4,None,13,1279,Zittels Marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,14,8,17,None,15,1159,Olson's Resort,1,0,0,0,0,0,0,0,15,0,0,0,4,54,0,0,0,0,0,0,0,0
2017,9,14,3,4,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,2,0,0,0,0,0,0
2017,9,14,9,17,None,15,1263,Van Ripers Resort,0,3,0,0,0,0,0,0,22,0,0,0,0,97,0,0,0,0,0,0,0,0
2017,9,15,12,27,None,7,1041,Coronet Bay Public Ramp,0,3,0,0,7,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0
2017,9,15,5,10,None,7,1268,Washington Park Launch Ramp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,9,15,30,57,None,10,1006,Armeni Public Ramp,0,0,0,0,2,1,0,4,54,1,0,0,3,9,0,0,0,0,0,0,0,0
2017,9,15,5,10,None,10,1023,Brownsville Marina/Dock/Ramp,0,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0
2017,9,15,5,8,None,10,1132,Manchester Public Ramp,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,6,0,0,0,0,0,0
2017,9,15,23,44,None,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,1,1,0,5,49,0,0,0,9,6,0,33,0,0,0,0,0,0
2017,9,15,77,141,None,10,1227,Shilshole Public Ramp,1,0,0,0,4,2,0,19,100,0,0,0,13,33,0,22,0,0,0,0,0,0
2017,9,15,1,2,None,11,1132,Manchester Public Ramp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,12,14,None,11,1173,Point Defiance Boathouse,2,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,18,36,None,11,1174,Point Defiance Public Ramp,1,0,0,0,12,4,0,2,13,2,0,0,2,0,0,9,0,0,0,0,0,0
2017,9,15,33,60,None,11,1202,Redondo Ramp,2,1,0,0,18,1,0,17,36,6,0,0,2,0,0,12,0,0,0,0,0,0
2017,9,15,4,7,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,1,1,None,13,1002,Allyn Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,9,15,1,2,None,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,3,3,None,13,1126,Luhr Beach Ramp,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,1,1,None,13,1174,Point Defiance Public Ramp,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,1,3,None,13,1202,Redondo Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,4,6,None,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,15,2,3,None,13,1279,Zittels Marina,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,13,29,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,2,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0
2017,9,16,22,48,None,7,1041,Coronet Bay Public Ramp,1,8,0,0,8,1,0,0,0,0,0,0,1,2,0,11,0,0,0,0,0,0
2017,9,16,1,2,None,7,1073,"Port of Friday Harbor Marina, San Juan Is",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2017,9,16,14,34,None,7,1268,Washington Park Launch Ramp,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0
2017,9,16,41,94,None,10,1006,Armeni Public Ramp,0,0,0,0,2,0,0,1,91,0,0,0,34,23,0,1,0,0,0,0,0,0
2017,9,16,26,59,None,10,1055,Edmonds Boat Basin (Public Sling),0,0,0,0,0,1,0,0,32,1,0,0,0,13,0,3,0,0,0,0,0,0
2017,9,16,41,97,None,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,1,0,2,81,0,0,0,13,18,0,31,0,0,0,0,0,0
2017,9,16,1,3,None,10,1202,Redondo Ramp,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
2017,9,16,4,9,None,10,1210,Salsbury County Park Ramp,0,0,0,0,0,0,0,3,4,0,0,0,1,5,0,0,0,0,0,0,0,0
2017,9,16,111,235,None,10,1227,Shilshole Public Ramp,2,0,0,0,15,8,0,34,205,1,0,0,38,58,0,110,0,0,0,0,0,0
2017,9,16,2,5,None,11,1006,Armeni Public Ramp,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,16,36,43,None,11,1173,Point Defiance Boathouse,4,0,0,0,7,12,0,61,18,4,0,0,0,0,0,0,1,0,0,0,0,0
2017,9,16,31,62,None,11,1202,Redondo Ramp,2,0,0,0,7,2,0,12,41,17,0,0,0,1,0,35,1,0,0,0,0,0
2017,9,16,10,18,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,7,2,2,0,0,0,1,0,10,0,0,0,0,0,0
2017,9,16,4,8,None,12,1210,Salsbury County Park Ramp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,2,4,None,12,1261,Union Ramp,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,4,6,None,13,1019,Boston Harbor Ramp/Marina,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,6,10,None,13,1126,Luhr Beach Ramp,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,6,13,None,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,9,16,4,8,None,13,1279,Zittels Marina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,4,7,None,15,1159,Olson's Resort,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0
2017,9,16,2,4,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
2017,9,16,14,31,None,15,1263,Van Ripers Resort,1,2,0,0,0,0,0,0,36,3,0,0,1,57,0,0,0,0,0,0,0,0
2017,9,16,2,4,None,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,16,1,1,None,83D,1126,Luhr Beach Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,4,10,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,5,12,None,7,1041,Coronet Bay Public Ramp,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0
2017,9,17,7,16,None,7,1268,Washington Park Launch Ramp,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,9,17,31,75,None,10,1006,Armeni Public Ramp,0,0,0,0,0,0,0,0,38,0,0,0,11,11,0,1,0,0,0,0,0,0
2017,9,17,21,54,None,10,1055,Edmonds Boat Basin (Public Sling),0,0,0,0,0,0,0,0,22,0,0,0,0,11,0,0,0,0,0,0,0,0
2017,9,17,6,10,None,10,1132,Manchester Public Ramp,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
2017,9,17,21,50,None,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,1,0,0,0,44,0,0,0,2,14,0,0,0,0,0,0,0,0
2017,9,17,1,1,None,10,1173,Point Defiance Boathouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,65,144,None,10,1227,Shilshole Public Ramp,1,0,0,0,20,8,0,8,98,0,0,0,21,25,0,5,0,0,0,0,0,0
2017,9,17,10,22,None,10,1434,Kingston Public Ramp,0,0,0,0,0,1,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,3,8,None,11,1132,Manchester Public Ramp,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,20,28,None,11,1173,Point Defiance Boathouse,1,0,0,0,8,5,0,14,3,0,0,0,1,0,0,4,0,0,0,0,0,0
2017,9,17,27,55,None,11,1174,Point Defiance Public Ramp,1,0,0,0,18,1,0,80,9,0,0,0,4,1,0,0,0,0,0,0,0,0
2017,9,17,5,13,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,4,0,0,0,0,0,0
2017,9,17,4,8,None,12,1143,Misery Point Ramp,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017,9,17,4,7,None,12,1170,Pleasant Harbor Marina,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,24,43,None,12,1198,Quilcene Bay Ramp,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,1,2,None,12,1261,Union Ramp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,6,13,None,13,1019,Boston Harbor Ramp/Marina,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,0,0,0
2017,9,17,1,4,None,13,1160,East Bay Marina/Ramp (Oly. Isle),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,9,17,4,7,None,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,4,10,None,13,1279,Zittels Marina,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,10,26,None,15,1263,Van Ripers Resort,1,0,0,0,0,0,0,0,20,3,0,0,0,19,0,0,0,0,0,0,0,0
2017,9,17,1,2,None,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,17,3,10,None,83D,1126,Luhr Beach Ramp,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,18,2,4,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,18,1,1,None,7,1041,Coronet Bay Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,18,1,1,None,7,1268,Washington Park Launch Ramp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,18,2,3,None,13,1019,Boston Harbor Ramp/Marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,18,1,2,None,13,1126,Luhr Beach Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2017,9,18,1,2,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,19,3,4,None,10,1006,Armeni Public Ramp,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,19,4,10,None,10,1055,Edmonds Boat Basin (Public Sling),0,0,0,0,0,0,0,1,11,0,0,0,0,6,0,1,0,0,0,0,0,0
2017,9,19,14,27,None,10,1227,Shilshole Public Ramp,0,0,0,0,0,0,0,0,19,0,0,0,2,7,0,0,0,0,0,0,0,0
2017,9,19,1,1,None,12,1143,Misery Point Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,19,1,1,None,30,1143,Misery Point Ramp,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2017,9,20,5,11,None,7,1041,Coronet Bay Public Ramp,0,2,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2017,9,20,1,1,None,11,1046,Dash Point Dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,20,2,2,None,11,1173,Point Defiance Boathouse,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,20,2,2,None,11,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,20,1,2,None,11,1202,Redondo Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,20,1,1,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,20,3,4,None,13,1126,Luhr Beach Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,20,1,2,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2017,9,20,9,16,None,15,1263,Van Ripers Resort,0,0,0,0,0,0,0,0,13,3,0,0,2,37,0,0,0,0,0,0,0,0
2017,9,21,13,28,None,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,10,32,0,0,0,2,10,0,0,2,0,0,0,0,0
2017,9,21,18,21,None,11,1173,Point Defiance Boathouse,1,0,0,0,0,0,0,4,9,0,0,0,3,3,0,1,0,0,0,0,0,0
2017,9,21,18,36,None,11,1174,Point Defiance Public Ramp,0,0,0,0,16,0,0,10,4,0,0,0,3,1,0,6,0,0,0,0,0,0
2017,9,21,7,10,None,11,1202,Redondo Ramp,0,0,0,0,4,1,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0
2017,9,21,1,1,None,12,1261,Union Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,21,6,9,None,15,1263,Van Ripers Resort,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0
2017,9,22,1,2,None,5,1263,Van Ripers Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,22,6,12,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,22,12,21,None,7,1041,Coronet Bay Public Ramp,2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,4,1,0,0,0,0,0
2017,9,22,1,1,None,7,1245,Swinomish Channel Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,22,7,10,None,7,1268,Washington Park Launch Ramp,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
